"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/16/2025","AQS","530330057","1","39.8","ppb","37","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/17/2025","AQS","530330057","1","38","ppb","36","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/18/2025","AQS","530330057","1","15.4","ppb","14","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/19/2025","AQS","530330057","1","9.3","ppb","8","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/20/2025","AQS","530330057","1","16","ppb","15","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/21/2025","AQS","530330057","1","17.2","ppb","16","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/22/2025","AQS","530330057","1","21.1","ppb","20","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/23/2025","AQS","530330057","1","27.5","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/24/2025","AQS","530330057","1","16.9","ppb","15","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/25/2025","AQS","530330057","1","24.3","ppb","23","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/29/2025","AQS","530330057","1","21.9","ppb","20","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/30/2025","AQS","530330057","1","32.3","ppb","30","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/31/2025","AQS","530330057","1","27.1","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"01/01/2025","AQS","530330080","1","22.3","ppb","21","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/02/2025","AQS","530330080","1","15.7","ppb","14","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/03/2025","AQS","530330080","1","22.8","ppb","21","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/04/2025","AQS","530330080","1","19.6","ppb","18","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/05/2025","AQS","530330080","1","27.2","ppb","25","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/06/2025","AQS","530330080","1","9.6","ppb","8","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/07/2025","AQS","530330080","1","23.1","ppb","22","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/08/2025","AQS","530330080","1","26.8","ppb","25","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/09/2025","AQS","530330080","1","24.5","ppb","23","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/10/2025","AQS","530330080","1","21.5","ppb","20","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/11/2025","AQS","530330080","1","19","ppb","18","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/12/2025","AQS","530330080","1","23","ppb","22","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/13/2025","AQS","530330080","1","16.7","ppb","15","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/14/2025","AQS","530330080","1","17.1","ppb","16","SEATTLE - BEACON HILL","21","88.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/15/2025","AQS","530330080","1","21.9","ppb","20","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/16/2025","AQS","530330080","1","22.6","ppb","21","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/17/2025","AQS","530330080","1","18.3","ppb","17","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/18/2025","AQS","530330080","1","19.8","ppb","18","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/19/2025","AQS","530330080","1","17.8","ppb","16","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/20/2025","AQS","530330080","1","28.6","ppb","26","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/21/2025","AQS","530330080","1","32.7","ppb","30","SEATTLE - BEACON HILL","21","88.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/22/2025","AQS","530330080","1","24.1","ppb","23","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/23/2025","AQS","530330080","1","25.7","ppb","24","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/24/2025","AQS","530330080","1","18.9","ppb","17","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/25/2025","AQS","530330080","1","20.7","ppb","19","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/26/2025","AQS","530330080","1","29.1","ppb","27","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/27/2025","AQS","530330080","1","26.5","ppb","25","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/28/2025","AQS","530330080","1","31.2","ppb","29","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/29/2025","AQS","530330080","1","27","ppb","25","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/30/2025","AQS","530330080","1","23","ppb","22","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/31/2025","AQS","530330080","1","27.6","ppb","25","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/07/2025","AQS","530330080","1","15.8","ppb","14","SEATTLE - BEACON HILL","20","83.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/08/2025","AQS","530330080","1","25.4","ppb","24","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/09/2025","AQS","530330080","1","18.3","ppb","17","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/10/2025","AQS","530330080","1","12.9","ppb","11","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/11/2025","AQS","530330080","1","12.2","ppb","11","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/12/2025","AQS","530330080","1","9.1","ppb","8","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/13/2025","AQS","530330080","1","50.1","ppb","47","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/14/2025","AQS","530330080","1","27.6","ppb","25","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/15/2025","AQS","530330080","1","24.5","ppb","23","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/16/2025","AQS","530330080","1","9.6","ppb","8","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/17/2025","AQS","530330080","1","19.6","ppb","18","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/18/2025","AQS","530330080","1","31.9","ppb","29","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/19/2025","AQS","530330080","1","11.9","ppb","10","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/20/2025","AQS","530330080","1","20.3","ppb","19","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/21/2025","AQS","530330080","1","27.6","ppb","25","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/22/2025","AQS","530330080","1","16.7","ppb","15","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/23/2025","AQS","530330080","1","9.4","ppb","8","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/24/2025","AQS","530330080","1","30.8","ppb","28","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/25/2025","AQS","530330080","1","15","ppb","14","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/26/2025","AQS","530330080","1","29","ppb","27","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/27/2025","AQS","530330080","1","36.7","ppb","34","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/28/2025","AQS","530330080","1","25.8","ppb","24","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/01/2025","AQS","530330080","1","23.8","ppb","22","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/02/2025","AQS","530330080","1","28.3","ppb","26","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/03/2025","AQS","530330080","1","17.7","ppb","16","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/04/2025","AQS","530330080","1","21.4","ppb","20","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/05/2025","AQS","530330080","1","15.6","ppb","14","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/06/2025","AQS","530330080","1","38","ppb","36","SEATTLE - BEACON HILL","20","83.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/07/2025","AQS","530330080","1","29.8","ppb","27","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/08/2025","AQS","530330080","1","18.2","ppb","17","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/09/2025","AQS","530330080","1","9.5","ppb","8","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/10/2025","AQS","530330080","1","24.6","ppb","23","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/11/2025","AQS","530330080","1","18.6","ppb","17","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/12/2025","AQS","530330080","1","18.7","ppb","17","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/13/2025","AQS","530330080","1","16.3","ppb","15","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/14/2025","AQS","530330080","1","13.1","ppb","12","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/15/2025","AQS","530330080","1","19.4","ppb","18","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/16/2025","AQS","530330080","1","19.1","ppb","18","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/17/2025","AQS","530330080","1","22.9","ppb","21","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/18/2025","AQS","530330080","1","20.8","ppb","19","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/19/2025","AQS","530330080","1","6.6","ppb","6","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/20/2025","AQS","530330080","1","16.8","ppb","15","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/21/2025","AQS","530330080","1","6.9","ppb","6","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/22/2025","AQS","530330080","1","10.9","ppb","9","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/23/2025","AQS","530330080","1","11.3","ppb","10","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/24/2025","AQS","530330080","1","9.1","ppb","8","SEATTLE - BEACON HILL","21","88.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/25/2025","AQS","530330080","1","19.4","ppb","18","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/26/2025","AQS","530330080","1","12.8","ppb","11","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/27/2025","AQS","530330080","1","14.1","ppb","13","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/28/2025","AQS","530330080","1","18.8","ppb","17","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/29/2025","AQS","530330080","1","24.1","ppb","23","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/30/2025","AQS","530330080","1","7","ppb","7","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/31/2025","AQS","530330080","1","24.6","ppb","23","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/01/2025","AQS","530330080","1","22.9","ppb","21","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/02/2025","AQS","530330080","1","15.1","ppb","14","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/03/2025","AQS","530330080","1","34.5","ppb","32","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/04/2025","AQS","530330080","1","29.8","ppb","27","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/05/2025","AQS","530330080","1","30.2","ppb","28","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/06/2025","AQS","530330080","1","19.9","ppb","18","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/07/2025","AQS","530330080","1","17.1","ppb","16","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/08/2025","AQS","530330080","1","15.8","ppb","14","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/09/2025","AQS","530330080","1","23","ppb","22","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/10/2025","AQS","530330080","1","29.9","ppb","27","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/11/2025","AQS","530330080","1","15.8","ppb","14","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/12/2025","AQS","530330080","1","6.2","ppb","6","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/13/2025","AQS","530330080","1","6.8","ppb","6","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/14/2025","AQS","530330080","1","10.7","ppb","9","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/15/2025","AQS","530330080","1","12.3","ppb","11","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/16/2025","AQS","530330080","1","8.3","ppb","8","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/17/2025","AQS","530330080","1","9.3","ppb","8","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/18/2025","AQS","530330080","1","27.3","ppb","25","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/19/2025","AQS","530330080","1","11","ppb","10","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/20/2025","AQS","530330080","1","7.5","ppb","7","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/21/2025","AQS","530330080","1","13.1","ppb","12","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/22/2025","AQS","530330080","1","23","ppb","22","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
